كانا لازم يبان ، كلمني لو سمحت .	TRI
وين مكان القهوه ؟	TRI
نبي ماليه متاع صغار .	TRI
باه . حتكلفك خمسه و تمانين سنت للبريد العادي و تلاته دولار بالضبط زيادة للتوصيل الخاص .	TRI
زعمه حنلاقي صعوبات مع الجمارك ؟	TRI
هل عنك كنادر رسميه واسعه من القدام ؟	TRI
لا . نقدر نقترح عليك دار متاع اتنين لكن لإستخدام فردي ؟ عندنا واحدة .	TRI
نبي كيرلي ضيق ، لو سمحت .	TRI
هي تبي بيره .	TRI
صباح الخير . كيف حالك ؟	TRI
معليشي نبي نشوف اي بطاقة تعريف ليك .	TRI
اي نوع من الصوص ؟	TRI
