DOH;2; بغيت غرفة فيها حمام .;5;11
DOH;2; في احد فتح طردي .;5;11
DOH;2; الخطوط الجوية اليابانية ، رحلة مية وثلاثة وعشرين .;9;20
DOH;2; احتاج اشتري شامبو .;4;9
DOH;2; ممكن تخبرني لما نوصل سيفيك سنتر ؟;7;15
DOH;2; وين اقرب قصاب ؟;4;9
DOH;2; بنقعد اربع ليالي من واحد اغسطس .;7;15
DOH;2; شنو اسم هذيج الوردة ؟;5;11
DOH;2; خمسطعش من سبتمبر هو يوم احترام كبار السن .;9;20
DOH;2; غرفتي مافيها صابون .;4;9
DOH;2; ممكن تغير الصياغة تخليها مثل ما قلتها ؟;8;17
DOH;2; ممكن تتكلم بصوت اعلى ؟;5;11
DOH;2; شكثر بياخذ قبل ما يطلع ؟;6;13
DOH;2; وين استعلامات الرياضة ؟;4;9
DOH;2; هذي المقاس ، اللي انت تسميه اعتيادي ، يصلح .;10;22
DOH;2; وين اغير القطار عشان اروح إدنبره ؟;7;15
DOH;2; بغيت احط هذي في صندوق أمانات .;7;15
DOH;2; وين اقدر اصرف فلوسي ؟;5;11
DOH;2; عادي نخلي اغراضنا ، بدون الأغراض الغالية ، في الباص ؟;11;24
DOH;2; مادري ليش هالمبلغ مكتوب في الفاتورة .;7;15
DOH;3; بدفع خمسين دولار .;4;9
DOH;2; الحين عرفت شنو كان غلط .;6;13
DOH;2; كم اونصه من العطر اقدر اخذ بدون دفع الضرايب ؟;10;22
DOH;2; بس سياحة .;3;7
DOH;2; عادي ، وقعهم لو سمحت . شلون تبيه ؟;9;20
DOH;2; بغيت واحد عود .;4;9
DOH;1; انا مصور مستقل .;4;9
DOH;2; عامل الكازينو يقدر يحول دولاراتك لفيشات للكازينو . ها نروح ؟;11;24
DOH;2; بجهز الاقتراح حقك الاسبوع الجاي .;6;13
DOH;2; مشكور . بكم القفازات ؟;5;11
DOH;2; لازم امشي . بكلمك بعدين .;6;13
DOH;2; بغيت حفاضات .;3;7
DOH;2; وين نشأ سمج الزبيدي هذي ؟;6;13
DOH;2; ممكن تحولهم لي دولارات ، لو سمحت ؟;8;17
DOH;2; حظنا زين . عندهم واحد مقاس اربعة في محل الا موانا .;12;26
DOH;1; في ليموزين ؟;3;7
DOH;2; افضل غرفة هادية .;4;9
DOH;2; بغيت اسيتون .;3;7
DOH;2; بغيت بطارية .;3;7
DOH;2; ممكن أأجر أدوات غوص ؟;5;11
DOH;2; زينة هالشنطة حق كل الاجواء ؟;6;13
DOH;2; بغيت دونت ، لو سمحت .;6;13
DOH;2; بغيت أأجر سيارة اوتوماتيك حق يومين .;7;15
DOH;1; فوت طيارة عشرين لسان فرانسيسكو .;6;13
DOH;2; شكثر الوقت للمطار ؟;4;9
DOH;2; هذي زين . متى ؟;5;11
DOH;2; شكبر بنتك ؟;3;7
DOH;2; تعطيني فنادق رخيصة ونظيفة ؟;5;11
DOH;2; ممكن نحجز لك غرفة مريحة في قلعة قديمة يم نادي قولف مشهور .;13;28
DOH;2; انا انصح بهذي لأن مصنوع من مكونات طبيعية مية بالمية .;11;24
DOH;2; ممكن تقول لي وين اقدر احصل تاكسي ؟;8;17
DOH;2; تذكرتين درجة ثانية ، لو سمحت .;7;15
DOH;2; بغيت ارسل فاكس .;4;9
DOH;2; بغيت اوتي للسفر .;4;9
DOH;4; بغيت شي ؟;3;7
DOH;2; يومي ؟ ما ودي اسأل ، بس شتقصد ؟;9;20
DOH;2; بغيت واحد يكفي وثائق بحجم اوراق الرسايل بدون ما اطويهم .;11;24
DOH;2; فيني حساسية من القطاوة .;5;11
DOH;2; اي ، لازم يكون عندك ليسن و ، اه ، لازم يكون عندك ليسن من وكالة التكسي والليموزين .;19;41
DOH;2; تفضل ، اخوي .;4;9
DOH;2; بغيت احجز غرفة حق الليلة .;6;13
DOH;2; لا ، بدون الضريبة ورسوم الخدمة .;7;15
DOH;2; تبغي تروح معاي نتسوق الظهر ؟;6;13
DOH;2; الحين ، مكالمتك وصلت . تفضل ، لو سمحت .;10;22
DOH;2; كم رقم البوابة ؟;4;9
DOH;2; شنو الهدية التقليدية من هاواي ؟;6;13
DOH;2; اقدر اروح هناك في النفق ؟;6;13
DOH;2; بغيت استشوار .;3;7
DOH;2; بنوصل لأي نتيجة واحنا نتكلم جذي ؟;7;15
DOH;3; انا ياي من النرويج .;5;11
DOH;2; اكيد . خلني اشوف . شكلك انجرحت بالمرجان .;9;20
DOH;2; احتياط ، عطني رقم الشخص المسؤول .;7;15
DOH;2; في طريق سريع ؟;4;9
DOH;2; ليش ما جا الحفلة امس ؟;6;13
DOH;2; كان في حادث .;4;9
DOH;2; مسامحة ، غلطت في الرقم .;6;13
DOH;2; واحد جيز برقر وعصير برتقال ، لو سمحت .;9;20
DOH;2; ممكن تعطيني تذكرتين للعرض الموسيقي يوم الجمعة الجاي ؟;9;20
DOH;2; في مسافر ثاني هناك قال يقدر يبدل الكرسي وياك .;10;22
DOH;2; يصير امدد قعدتي ؟;4;9
DOH;2; قول لي ، تعرف مكان يستاهل ينشاف هني ؟;9;20
DOH;2; ممكن تخبروني لما تحصلون الشنطة المفقودة ؟;7;15
DOH;2; شنو اسم هالحديقة الوطنية ؟;5;11
DOH;2; فيني شمخ .;3;7
DOH;2; ممكن تعطيني شوية فاكهة ؟;5;11
DOH;2; ممكن اخذ الغدا الحين ؟;5;11
DOH;2; احتاج احول هالدولارات .;4;9
DOH;2; احتاج تكسي . انا في ساوث مين و ليبرتي .;10;22
DOH;2; مو تفاحة ترى خوخة .;5;11
DOH;2; بعطيك وصفة . خذها للصيدلية .;6;13
DOH;2; نطير ثلاث مرات في الاسبوع ، الثلاثاء ، والجمعة والسبت .;11;24
DOH;2; اي ، هذي عندنا . بنجهزه لك .;8;17
DOH;2; لا ، بس ابغي امر .;6;13
DOH;2; انت امريكي ؟;3;7
DOH;3; سيارتي موقفة .;3;7
DOH;2; وين الآي شادو ؟;4;9
DOH;2; بغينا زاوية هادية ، اذا يصير .;7;15
DOH;2; هذي التكسي ببلاش ؟;4;9
DOH;2; هذي محطة القطار السريع ؟;5;11
DOH;2; الساعة كم اجي ؟;4;9
DOH;2; بغيت غرشة صغيرة واين ابيض .;6;13
DOH;2; اه . يصير اخذ وجبتي بعدين ؟ احس تعبان شوي .;11;24
DOH;2; الصج ، عندي خبر . بتزوج .;7;15
DOH;2; اي بوانطلين ثانية ؟;4;9
DOH;2; ممكن اخذ برنامج ؟;4;9
DOH;2; احد اقتحم غرفتي البارحة فالليل .;6;13
DOH;2; ورني السمجة اللي شفتها اليوم في كتب الصور ، لو سمحت .;12;26
DOH;3; شوف التعليمات على علبة الأكل المفرغة من الهوا .;9;20
DOH;2; بغيت انواط .;3;7
DOH;1; ما عندكم دروس تجريبية ؟;5;11
DOH;2; وين اقدر اشتري طوابع بريدية ؟;6;13
DOH;3; انا من بريطانيا .;4;9
DOH;2; لازم اجيكه مع زوجتي .;5;11
DOH;2; بغيتك ترجع لي فلوسي عن هذا .;7;15
DOH;2; في كبينة تلفون قدام هذاك البنك .;7;15
DOH;2; بوصل تسعة مارس وبمشي اربعطعش .;6;13
DOH;2; هذي شوي غالي ، ولا شرايك ؟;7;15
DOH;2; عندك الرصيد ؟;3;7
DOH;2; وين محطة الباص ؟;4;9
DOH;2; بغيت حلو ؟;3;7
DOH;1; تتكلم ؟;2;4
DOH;2; نفس الشي حقي ، لو سمحت .;7;15
DOH;3; طلبي ما وصل .;4;9
DOH;2; في واجد ينابيع حارة .;5;11
DOH;2; لو سمحت حول خمسين ألف ين لي دولارات امريكية .;10;22
DOH;2; عادي عندي . الصراحة ابغي ادخن .;7;15
DOH;2; بغيت كاس واين احمر .;5;11
DOH;2; بس اذا مالك اخوي . هه ، انكت .;9;20
DOH;2; اكيد . شلون نقدر نخدمك ؟;6;13
DOH;2; هوية ؟ اوه ، اي . جواز اوكي ؟;9;20
DOH;2; رقم غرفتي ثلاثمية وستة وعشرين . ممكن تاخذ غسيلي ؟;10;22
DOH;2; بشوف اذا اي واحد من ذيلا يناسب .;8;17
DOH;2; بغيت غوري .;3;7
DOH;2; جيب لي جبن مبشور .;5;11
DOH;2; ممكن تنظفون فانيلاتي على باجر الصبح ؟;7;15
DOH;5; ممكن تخليه يرد يكلمني ؟;5;11
DOH;2; ليش عيل ؟;3;7
DOH;2; لو سمحت ، في مكتبة قريب ؟;7;15
DOH;2; الباص هناك .;3;7
DOH;2; بغيت رولتين أيزو مية ، فيلم ملون ، ستة وثلاثين صورة ، لو سمحت .;15;33
DOH;2; بغيت اصرف هالجيك حق سبعين دولار .;7;15
DOH;2; بغيت اشتري طوابع حق عشر بطاقات بريدية لليابان ، لو سمحت .;12;26
DOH;2; في بنوك يم المحطة ؟;5;11
DOH;2; مسامحة بس في غلط في الفاتورة .;7;15
DOH;2; واحد جيزبرقر تيك اوي ، لو سمحت .;8;17
DOH;2; اركض .;2;4
DOH;2; بلوزتي فيها شق . تقدر تخيطه لي ، لو سمحت ؟;11;24
DOH;2; ممكن تعطيني جارج سيارة ؟;5;11
DOH;2; وين احصل بساط حق الساحل ؟;6;13
DOH;2; عطني ستيك لحم الخنزير هذي ، بس مابغيه متين جذي .;11;24
DOH;2; بنجي الساعة سبع .;4;9
DOH;2; لما اشوف الاسعار نازلة جذي ، احس ماله داعي اشتري اي شي من اليابان .;15;33
DOH;3; سجلاتي كلها انسرقت ، بعد .;6;13
DOH;2; ايسكريم بسكوت على فانيلا ، لو سمحت .;8;17
DOH;2; اوافق . لازم يصير واجد طبيعي .;7;15
DOH;2; انتبه من الفتحة ، انتبه من الفتحة ، عقب يم الباب ، لو سمحت .;15;33
DOH;2; بحتاج كردت كارد .;4;9
DOH;2; لو سمحت عطني تقرير حادث .;6;13
DOH;2; لا ، شكراً بس الحين .;6;13
DOH;2; اوكي ، خلك عالخط لو سمحت . سيد ناكاجيما ، آنسة سايتو ما ترد عالمكالمة . تبيني اخليه يرن زيادة ؟;21;46
DOH;2; شكله واجد نادر .;4;9
DOH;2; وين استلام الشناط من رحلة سبعمية وثلاثة ؟;8;17
DOH;2; في شي غلط في مسكتك .;6;13
DOH;2; بيخترب هذي ؟;3;7
DOH;2; لا ، مشكور . احسن لي ما اشرب بعد .;10;22
DOH;2; لو سمحت عطني شوارع زينة للتسوق .;7;15
DOH;2; الحين ، هالرسمة وايد مميزة . رسمها تسوروتارو كاتاووكا . هو معروف انه فنان عالمي .;16;35
DOH;2; انا وايد اقدر الموسيقى الكلاسيكية .;6;13
DOH;2; اوكي . شنو اسم الطرف الآخر ورقمه ، اذا ممكن .;11;24
DOH;2; لو سمحت . خلني اطلع .;6;13
DOH;2; ممكن تتصل تطلب طاقم عمل يتكلم ياباني ؟;8;17
DOH;2; احنا نزور اهلنا واجد .;5;11
DOH;2; ميكي هاياكاوا . هذي غرفة سبعمية واثنين .;8;17
DOH;2; لازم ايلس هني الليلة ، صح ؟ تقدر تساعدني احجز غرفة في فندق ؟;14;30
DOH;2; المفروض ما ياخذ وايد . خمسطعش دقيقة مشي .;9;20
DOH;2; ممكن تقول لي كم تكلفة هالمكالمة ؟;7;15
DOH;2; انزين ، ممكن تقول لها اني اتصلت ، لو سمحت ؟ بتصل لها مرة ثانية بعدين .;17;37
DOH;2; في جولات صباحية ؟;4;9
DOH;2; تحول عملات اجنبية ؟;4;9
DOH;2; وين اقدر اشتري فلم ؟;5;11
DOH;2; عندك بير ياباني ؟;4;9
DOH;2; بغيت اسجل شناطي .;4;9
DOH;2; معاك آنسة كاوازو من غرفة الف وستمية واحدعش .;9;20
DOH;3; العفو .;2;4
DOH;2; شنو الاهم بالنسبة لكم انتوا اليابانيين ؟ يوم راس السنة او الكرسمس ؟;13;28
DOH;2; بس دقيقة ، لو سمحت .;6;13
DOH;2; لو سمحت ملي تقرير فقدان .;6;13
DOH;2; من امس .;3;7
DOH;2; يشمل تأمين ضد التصادم وتأمين المسؤولية القانونية .;8;17
DOH;3; عندك بروشات بتصاميم حلوة ؟;5;11
DOH;2; اكلمك من كبينة عامة في ميسيز .;7;15
DOH;2; كم رسوم الموقف في في الساعة ؟;7;15
DOH;2; سيداتي وسادتي ، في رحلتنا اليوم ، عندنا مضيفين يتكلمون ياباني وممكن التعرف عليهم من دبابيس الأعلام اللي يلبسونها . اذا تعرف احد يحتاج مساعدة في اللغة ، خبرنا .;30;65
DOH;2; في حقبة معينة للفن انت تفضلها ؟;7;15
DOH;2; لو سمحت جيكه مرة ثانية .;6;13
DOH;2; امش مع النهر سيدة نص ميل . بتوصل الحديقة .;10;22
DOH;2; اوكي ، بطرشه لاس فيغاس حقك .;7;15
DOH;2; بغيت فانيلات للركض .;4;9
DOH;2; بغيت شي تشربه من البار ؟;6;13
DOH;2; احسن لك تاخذ قطار الثمان ونص .;7;15
DOH;2; الحين موسم المحار ، يعني بيكونون زينين .;8;17
DOH;2; بغيت مع ساعة يد ثانية .;6;13
DOH;2; بسوي جيك ان على الساعة تسع المسا .;8;17
DOH;2; الوقت قاعد يتأخر . لازم امشي .;7;15
DOH;2; انا ما استخدمت خدمتكم للغسيل . ممكن تجيك هذي مرة ثانية ؟;12;26
DOH;2; بغيت شاهي ، لو سمحت .;6;13
DOH;2; لا ، مافي .;4;9
DOH;2; هذي آخر محطة ؟;4;9
DOH;2; خل نتصل له .;4;9
DOH;2; هذي حار فلفل ؟;4;9
DOH;2; وين اقدر احصل باص سياحي ؟;6;13
DOH;2; اي ، ابغي اشوف المعالم السياحية في المدينة .;9;20
DOH;2; شكراً على الضيافة .;4;9
DOH;2; مافي احسن من الصدق .;5;11
DOH;2; ممكن تقعدني الساعة ست ، لو سمحت ؟;8;17
DOH;2; كم تكلف حق نص يوم ؟;6;13
DOH;5; انا كينجي .;3;7
DOH;2; تعرف اماكن حلوة نشوفها في شيكاغو ؟;7;15
DOH;2; والله ، اذا انتوا الاثنين مصرين ، بجي معاكم .;10;22
DOH;2; بغيت اسوي حجز الساعة ثلاث ونص العصر .;8;17
DOH;2; صندوق الامانات ، لو سمحت .;6;13
DOH;2; لو سمحت اختار واين مناسب .;6;13
DOH;2; لازم ادفع حق البترول ؟;5;11
DOH;1; بايق . صيدوه .;4;9
DOH;2; لو سمحت عطني خردة .;5;11
DOH;2; هي صغيرة وكيوت .;4;9
DOH;2; مقلي ، لو سمحت .;5;11
DOH;2; غسيلي ما رجع للحين .;5;11
DOH;5; بالمناسبة ، انت فاضي السبت الجاي ؟;7;15
DOH;2; عيل ، يمكن نتفاهم مع بعض .;7;15
DOH;3; عاملتني جني طرار .;4;9
DOH;2; فهمت . وبعد ، ممكن تساعدني في مشكلة ثانية ؟;10;22
DOH;2; ممكن تحط لي العدسات الموصوفة في هالنظارة الشمسية ؟;9;20
DOH;2; كيوت الكلب . شنو فصيلته ؟;6;13
DOH;2; طيحت شوكتي . لو سمحت جيب لي وحدة ثانية .;10;22
DOH;2; كان وناسة .;3;7
DOH;2; اكيد . روح سيدة وخذ ثالث لفة يمين . بتحصله على يمينك .;13;28
DOH;5; تعرف كاثي ؟ بكرة حفلة عيد ميلادها .;8;17
DOH;5; عندك جدول للألوان ؟;4;9
DOH;2; بس ، هو ، رجال ، شلون اعرف ان هذي هو الشي الصجي ؟;14;30
DOH;2; ممكن اخذه بدون ضرايب ؟;5;11
DOH;2; ماقدر احط شناطي تحت الكرسي . ممكن تخليها عندك حقي ، لو سمحت ؟;14;30
DOH;2; ممكن تحط هالشنطة في الدبة ؟;6;13
DOH;2; انا بطلع الحين ، باخذه .;6;13
DOH;2; لو سمحت طرش احد فوق حق شناطي الساعة ست ونص .;11;24
DOH;2; اي نوع من الخبز عندك ؟;6;13
DOH;2; وين اللفت ؟;3;7
DOH;2; في احد يعرف يعزف بيانو ؟;6;13
DOH;2; مشكور ، بس ما اظن عندي وقت اقعد ليلتين . ممكن تحجز غرفة مزدوجة في ذاك الفندق بس حق اثنعش مارس ؟;22;48
DOH;2; ما قررنا للحين .;4;9
DOH;2; رفيجي تحنقل ولوى كاحله .;5;11
DOH;2; بجرب شربت .;3;7
DOH;2; في مطعم تايلندي قريب ؟;5;11
DOH;2; هو يم ذاك المبنى العالي . يعني ارجع من نفس الطريق اللي جيت منه لين توصل الاشارة . بعدها ، لف يسار .;23;50
DOH;2; لازم اركب طيارة للوس انجلوس بكرة الصبح من وقت .;10;22
DOH;2;" عيل اكيد اقترح عليك "" جولة مدينة سان فرانسيسكو "" . هذي بتعطيك فكرة عن سان فرانسيسكو .";18;39
DOH;2; ابغي اسوي تأمين .;4;9
DOH;2; هي تبغي تشتري فستان .;5;11
DOH;2; كم يكلف التكسي لهالفندق ؟;5;11
DOH;2; وين الحمام ؟;3;7
DOH;2; تكلف شي دخلة هالمبنى ؟;5;11
DOH;3; كيفك .;2;4
DOH;2; الدريشة مشيرة .;3;7
DOH;2; نص اونصه شانيل رقم خمسة ، لو سمحت .;9;20
DOH;2; شرايك بقهوة ؟;3;7
DOH;2; احتاج تذكرة ؟;3;7
DOH;2; كم رسوم الخدمة تقريباً ؟;5;11
DOH;2; شكثر من هني ؟;4;9
DOH;2; كريمة وسكر ؟;3;7
DOH;2; عندك نسبة تخفيض حق الأعضاء ؟;6;13
DOH;2; في قطار سريع الساعة تسع ونص ؟;7;15
DOH;2; خلني اجيك آيل البريك والمكينة . مكينتك شكلها خلاص كلش بتوقف .;12;26
DOH;2; ما كانت غلطتي .;4;9
DOH;2; مافي كهربا .;3;7
DOH;2; ببلغ عن هالشي عند الشرطة .;6;13
DOH;2; كل واحد لازم يدفع حق مشروباته ؟;7;15
DOH;2; اي مكان من ثلاثين لي خمسين دولار حق الليلة .;10;22
DOH;2; لو سمحت صلح هذي .;5;11
DOH;2; في يوم راس السنة . وفي المناسبات الخاصة مثل استقبالات الاعراس ، وحفلات الجوائز والجنازات .;16;35
DOH;2; ليش ما تعطيها هدية ؟;5;11
DOH;0; هي دشت علي من الجانب .;6;13
DOH;2; اقدر اجي عندك الساعة ثنتين .;6;13
DOH;2; هذي الأمتعة من رحلة جيه إيه إل صفر واحد ؟;10;22
DOH;2; هذي اول رحلة لي لباريس .;6;13
DOH;2; ممكن تقدر السعر قبل ما تبتدي تشتغل فيه ؟;9;20
DOH;2; حياك .;2;4
DOH;1; وين نركب القارب ؟;4;9
DOH;2; ما عندنا شنطة حق هالكمية فبخليه في هالكيس البلاستيكي الكبير .;11;24
DOH;2; بغيت العب تنس .;4;9
DOH;2; في عصير اناناس ، وبرتقال وطماط .;7;15
DOH;2; الجهة اليسار من هالطابق ، يم اللفت .;8;17
DOH;2; ما تبغي تشوف فلم ثاني احسن ؟;7;15
DOH;2; لو سمحت اصرف لي هالجيك السياحي خله كاش .;9;20
DOH;2; اقدر اعطيك جواب احسن بعد كم عرض .;8;17
DOH;2; شنو المسرحيات الموسيقية اللي تنعرض الحين ؟;7;15
DOH;2; عندك منظرة ؟;3;7
DOH;2; باخذ هذي ، لو سمحت .;6;13
DOH;2; ما تقدر تجيب العاب نارية لكندا .;7;15
DOH;2; صج زوجتك تعرف تطبخ .;5;11
DOH;2; تحتاج مساعدة ؟;3;7
DOH;2; ممكن تحجز تكسي حق باجر الساعة ست الصبح ، لو سمحت ؟;12;26
DOH;2; شنو تبغي مع الطبق الرئيسي ؟;6;13
DOH;2; هالمكان متروس اوادم ، ها ؟;6;13
DOH;2; آسف . بيكونون جاهزين خلال خمس دقايق .;8;17
DOH;2; عورت رقبتي وانا نايم .;5;11
DOH;2; اوكي ، مو مشكلة . ممكن اشوف جوازك ؟;9;20
DOH;2; الساعة كم لازم اكون في المحطة ؟;7;15
DOH;2; في واجد مطاعم هني .;5;11
DOH;2; يم حجرة الامانات .;4;9
DOH;2; استانست وانا اكلمك .;4;9
DOH;2; استانست في اقامتي . مشكور .;6;13
DOH;0; الشاطئ تحت . المنظر واجد جميل .;7;15
DOH;2; مشكورة على الانتظار ، آنسة ماكقواير . تفضلي . حياجي .;11;24
DOH;2; عندك بطاقة هوية فيها صورة ؟;6;13
DOH;2; سبعة ، لو سمحت .;5;11
DOH;2; ابغي ارسل هذي المغسلة . متى بيكون جاهز ؟;9;20
DOH;3; عندي بنطلون مخطط .;4;9
DOH;2; اي . شنطة شخص ثاني توها وصلوها لغرفتي . ممكن تجيكها ؟;12;26
DOH;2; ممكن تشرح لي بتفصيل اكثر ؟;6;13
DOH;2; نمت زين ؟;3;7
DOH;2; ممكن تضغط زر التصوير ؟;5;11
DOH;2; مفتاحين ، لو سمحت .;5;11
DOH;2; في نهاية الممر .;4;9
DOH;2; بنروح بالباص ؟;3;7
DOH;2; انت قلت بتروح طوكيو بكرة ؟;6;13
DOH;2; عندي تحويل حق إي دبليو مية . ممكن ؟;9;20
DOH;2; شخبار لعبتك هالأيام ؟;4;9
DOH;2; مو مشكلة . اذا جيت خمسة سبتمبر ، تقدر تشوف عرض فلم علمي لأن نسوي يوم مفتوح خاص أول جمعة من كل شهر .;24;52
DOH;2; عندك اي جولة ثانية ؟;5;11
DOH;2; اوكي ، تخفيض خمسة بالمية . زين ؟;8;17
DOH;2; انا بروح باريس .;4;9
DOH;2; هذي مو آخر موديل ، صح ؟;7;15
DOH;2; هو مخطط حق الساعة ثمان ونص بالتوقيت المحلي .;9;20
DOH;2; صورنا مع هالمبنى ، لو سمحت .;7;15
DOH;2; اوكي . باخذ ملة متوسطة وكرة عيش .;8;17
DOH;2; شرايك بهالشكل ؟;3;7
DOH;2; بغيت اشوف هذاك اللي على الدريشة ، لو سمحت .;10;22
DOH;2; مافي امل . احنا في عطلة . مابغي اقعد في غرفة الفندق واطالع بيسبول في التلفزيون . ابغي اروح اشوف مسرحية .;22;48
DOH;5; ممكن المسه ؟;3;7
DOH;2; ممكن تجي هني عشان تصلحه ؟;6;13
DOH;2; بغيت الياف صناعية .;4;9
DOH;2; اسمي تارو تاناكا . عندي حجز .;7;15
DOH;2; بغيت كريم تنظيف .;4;9
DOH;2; بغيت فانيلة يدها طويلة .;5;11
DOH;2; باقوا شنطتي .;3;7
DOH;2; الصدفة واجد تجمعنا ، ها ؟;6;13
DOH;2; ممكن اشوف المنيو مرة ثانية ؟;6;13
DOH;2; للحين يبينون خضر شوي .;5;11
DOH;2; كم واحد ؟;3;7
DOH;2; فراولة ، لو سمحت .;5;11
DOH;2; لا ، للحين . في وايد اختيارات .;8;17
DOH;2; ممكن تقصر اليد ؟;4;9
DOH;2; مسامحة بس مافي ملاعب قولف هني .;7;15
DOH;2; ممكن توريني ثاني خاتم من اليسار ؟;7;15
DOH;2; ممكن تقول له يتصل لي ؟;6;13
DOH;2; حاولت اتصل اتصال خارجي . شبكت ولا للحين ؟;9;20
DOH;2; اي ، هذي هو . لأن تقدر تشوف العلم قدام مكتب البريد .;13;28
DOH;2; بغيت اسوي مكالمة بالكردت كارد .;6;13
DOH;2; بغيت مالي تيك اوي .;5;11
DOH;2; لما يوصل ، بندفع عشان نشحنه عنوان بيتك .;9;20
DOH;2; اوه ، اوكي . فهمت . بجي عندك .;9;20
DOH;2; لا ، هذي كفاية .;5;11
DOH;2; ممكن تعطيني لحاف وموسدة ؟;5;11
DOH;2; تجي هني بأقرب وقت ممكن ، لو سمحت ؟;9;20
DOH;2; كوب قهوة ، لو سمحت .;6;13
DOH;2; ممكن تضيق الخصر ثلاثة سنتي ؟;6;13
DOH;2; انا بنفس العمر .;4;9
DOH;2; ممكن تجيب لي قهوة ؟;5;11
DOH;2; لازم نسوي تصويت ؟ اذا لا ، اظن ان وصلنا لنتيجة ، بطرشها لمجلس الادارة باجر الصبح .;18;39
DOH;2; تعرف اذا في اي فنادق رخيصة ؟;7;15
DOH;2; صباح الخير . نمت زين ؟;6;13
DOH;2; شنو ناوي تسوي عقب المدرسة ؟;6;13
DOH;2; باقوا شنطتي في الشارع .;5;11
DOH;2; خذت اي خدمة غير الريوق الصبح ؟;7;15
DOH;2; بغيت كوب قهوة بيضة ، لو سمحت .;8;17
DOH;2; ان شاء الله انك مو تعبان واجد .;8;17
DOH;2; بغيت أأجر سيارة من هالنوع لمدة يومين .;8;17
DOH;2; باخذ جاك دانييلز كوب صغير .;6;13
DOH;2; بغيت نفيش ، لو سمحت .;6;13
DOH;2; طيحت عصا التزلج .;4;9
DOH;2; احنا ما نجيب هدايا للاستقبال . بس الضيوف يجيبون فلوس .;11;24
DOH;2; بغيت ارسل هذي بالبريد البري او البحري .;8;17
DOH;2; الطيارة وصلت متأخرة بسبب الثلوج الكثيفة .;7;15
DOH;2; شحن ، لو سمحت .;5;11
DOH;2; ممكن تاخذ رسالتي ، لو سمحت ؟;7;15
DOH;2; مسامحة ، مو قادر الحق معاك . ممكن تتكلم ابطأ شوي ، لو سمحت ؟;15;33
DOH;2; يصير اصور ؟;3;7
DOH;2; من مية .;3;7
DOH;2; ممكن تجيب لي نفس هالطبق ؟;6;13
DOH;2; لو سمحت جيب ريوقي غرفتي باجر الصبح الساعة سبع .;10;22
DOH;3; عامل صيانة بيجي قريب .;5;11
DOH;2; في مكان فاضي في جولة الخميس السياحية ؟;8;17
DOH;2; لو سمحت . ممكن اتصرف ؟;6;13
DOH;2; عندك نباتات او فواكه ؟;5;11
DOH;2; لو سمحت علمني شلون املي بطاقة النزول هذي ؟;9;20
DOH;2; انا متأكد ان قيمة سيارتي تقريباً خمسة آلاف دولار .;10;22
DOH;3; قليلة السعرات الحرارية في هالأكل ؟;6;13
DOH;2; اي باص اخذ حق اروح المحطة ؟;7;15
DOH;2; اي . بس لازم تاخذ ثالث اشارة يسار وتتم في ذاك الشارع لين ما توصل طريق ستة وستين .;19;41
DOH;2; جزاك الله خير جان بتوديني الساحل .;7;15
DOH;2; آسف . انت متصل بالرقم الغلط . هذي تانكيوشا برس .;11;24
DOH;2; بنسوي جيك اوت .;4;9
DOH;2; لو سمحت عط ولدك هالشراب ، جرعة وحدة ، عقب كل وجبة .;13;28
DOH;2; هذي الشكل متوفر بمقاسات ثمانية وعشرين ، وواحد وثلاثين وخمسة وثلاثين سنتي .;13;28
DOH;2; اوه ، هذي شكله واجد .;6;13
DOH;2; ممكن استخدم تلفونك ؟;4;9
DOH;2; بغيت أأكد رحلتي لشيكاغو تاريخ سبعطعش .;7;15
DOH;2; كثرت في الأكل شوي .;5;11
DOH;2; ممكن اكلم سيدة براون ؟;5;11
DOH;2; شكل الحياة في هالبيت مريحة ، صح ؟;8;17
DOH;2; بوكي ، وجوازي واغراض شخصية ثانية .;7;15
DOH;2; متى تسكرون ؟;3;7
DOH;2; هذي اللي كنت بقوله .;5;11
DOH;2; اي ، اظن .;4;9
DOH;2; بيتك عود . كم غرفة ؟;6;13
DOH;2; عجبنا العشا .;3;7
DOH;2; اوه ، اي . بس ان شاء الله ما يصيدهم دوار البحر .;13;28
DOH;0; متى موعد وصولنا المتوقع ؟;5;11
DOH;2; انا بمشي بكرة من وقت ، فأبغي ادفع الحين .;10;22
DOH;2; الحين هو مشغول .;4;9
DOH;2; يقدرون الاجانب يحصلون كتب من هالمكتبة ؟;7;15
DOH;2; عادي اقعد في غرفتي لي ثنتين الظهر ؟;8;17
DOH;5; ها - ها . صباح الخير بتوقيتك . ماعليه .;10;22
DOH;2; بغيت فيلم رقم هالإيه إس إيه حق هالكاميرا ، لو سمحت .;12;26
DOH;2; وين رسومات مونيت ؟;4;9
DOH;2; البيتزا هذي لذيذة . من سواها ؟;7;15
DOH;2; شلون طعمه هالطبق ؟;4;9
DOH;3; بعد هم غاليين .;4;9
DOH;2; متى يمشي الباص الجاي حق بوسطن ؟;7;15
DOH;2; هالمتزلج واجد زين .;4;9
DOH;2; مسامحة بس اليد واجد قصيرة .;6;13
DOH;2; ممكن تعلمني شلون اصب البترول ؟;6;13
DOH;2; رسوم الفندق تشمل الريوق ؟;5;11
DOH;2; هذي كل شي ؟;4;9
